index,word,score,data_frequency,common
10584,SPIKE,11,4833410,1
10585,SPIKS,11,0,0
10586,SPIKY,14,181090,0
10587,SPILE,7,0,0
10588,SPILL,7,3890646,1
10589,SPILT,7,214786,0
10590,SPIMS,9,0,0
10591,SPINA,7,468643,0
10592,SPINE,7,5370074,1
10593,SPINK,11,203615,0
10594,SPINS,7,1421064,1
10595,SPINY,10,366114,0
10596,SPIRE,7,725421,0
10597,SPIRT,7,59629,0
10598,SPIRY,10,0,0
10599,SPITE,7,4493143,1
10600,SPITS,7,321273,0
10601,SPITZ,16,351048,0
10602,SPIVS,10,0,0
10603,SPLAT,7,350981,0
10604,SPLAY,10,124026,0
10605,SPLIT,7,19998411,1
10606,SPLOG,8,41784,0
10607,SPODE,8,487640,0
10608,SPODS,8,0,0
10609,SPOIL,7,1419320,1
10610,SPOKE,11,11577917,1
10611,SPOOF,10,907481,0
10612,SPOOK,11,318653,0
10613,SPOOL,7,1499516,1
10614,SPOOM,9,0,0
10615,SPOON,7,4000406,1
10616,SPOOR,7,131836,0
10617,SPOOT,7,0,0
10618,SPORE,7,589081,0
10619,SPORK,11,164168,0
10620,SPORT,7,62683851,1
10621,SPOSH,10,0,0
10622,SPOTS,7,10109662,1
10623,SPOUT,7,905624,0
10624,SPRAD,8,0,0
10625,SPRAG,8,0,0
10626,SPRAT,7,69321,0
10627,SPRAY,10,15148133,1
10628,SPRED,8,21115,0
10629,SPREE,7,1218040,0
10630,SPREW,10,0,0
10631,SPRIG,8,143773,0
10632,SPRIT,7,89293,0
10633,SPROD,8,0,0
10634,SPROG,8,82267,0
10635,SPRUE,7,109524,0
10636,SPRUG,8,0,0
10637,SPUDS,8,101849,0
10638,SPUED,8,0,0
10639,SPUER,7,0,0
10640,SPUES,7,0,0
10641,SPUGS,8,0,0
10642,SPULE,7,0,0
10643,SPUME,9,0,0
10644,SPUMY,12,0,0
10645,SPUNK,11,404915,0
10646,SPURN,7,79323,0
10647,SPURS,7,2295629,1
10648,SPURT,7,325911,0
10649,SPUTA,7,0,0
10650,SPYAL,10,0,0
10651,SPYRE,10,0,0
10652,SQUAB,16,50789,0
10653,SQUAD,15,8744772,1
10654,SQUAT,14,925062,0
10655,SQUAW,17,463592,0
10656,SQUEG,15,0,0
10657,SQUIB,16,112968,0
10658,SQUID,15,3828491,1
10659,SQUIT,14,0,0
10660,SQUIZ,23,13110,0
10661,STABS,7,268482,0
10662,STACK,11,11090579,1
10663,STADE,6,347571,0
10664,STAFF,11,151553180,1
10665,STAGE,6,52518330,1
10666,STAGS,6,285274,0
10667,STAGY,9,0,0
10668,STAID,6,194345,0
10669,STAIG,6,0,0
10670,STAIN,5,3512824,1
10671,STAIR,5,2012524,1
10672,STAKE,9,5061965,1
10673,STALE,5,1065657,0
10674,STALK,9,936028,0
10675,STALL,5,2114252,1
10676,STAMP,9,9760468,1
10677,STAND,6,46292709,1
10678,STANE,5,45697,0
10679,STANG,6,1081839,0
10680,STANK,9,100733,0
10681,STAPH,10,171410,0
10682,STAPS,7,0,0
10683,STARE,5,1925618,1
10684,STARK,9,3479265,1
10685,STARN,5,18604,0
10686,STARR,5,3240045,1
10687,STARS,5,58352743,1
10688,START,5,161913408,1
10689,STASH,8,1553737,1
10690,STATE,5,453104133,1
10691,STATS,5,33096627,1
10692,STAUN,5,0,0
10693,STAVE,8,363443,0
10694,STAWS,8,0,0
10695,STAYS,8,5547528,1
10696,STEAD,6,724786,0
10697,STEAK,9,4413680,1
10698,STEAL,5,6257493,1
10699,STEAM,7,11141309,1
10700,STEAN,5,0,0
10701,STEAR,5,24734,0
10702,STEDD,7,0,0
10703,STEDE,6,18504,0
10704,STEDS,6,0,0
10705,STEED,6,701658,0
10706,STEEK,9,0,0
10707,STEEL,5,49452604,1
10708,STEEM,7,28290,0
10709,STEEN,5,581515,0
10710,STEEP,7,3399504,1
10711,STEER,5,2159937,1
10712,STEIL,5,48974,0
10713,STEIN,5,3893544,1
10714,STELA,5,52675,0
10715,STELE,5,76134,0
10716,STELL,5,97231,0
10717,STEME,7,0,0
10718,STEMS,7,3336905,1
10719,STEND,6,0,0
10720,STENO,5,201103,0
10721,STENS,5,0,0
10722,STENT,5,630695,0
10723,STEPS,7,38254292,1
10724,STEPT,7,0,0
10725,STERE,5,14790,0
10726,STERN,5,4643592,1
10727,STETS,5,32019,0
10728,STEWS,8,519188,0
10729,STEWY,11,0,0
10730,STEYS,8,0,0
10731,STICH,10,146019,0
10732,STICK,11,22399126,1
10733,STIED,6,0,0
10734,STIES,5,34650,0
10735,STIFF,11,3492842,1
10736,STILB,7,0,0
10737,STILE,5,353280,0
10738,STILL,5,190433487,1
10739,STILT,5,188393,0
10740,STIME,7,65680,0
10741,STIMS,7,65454,0
10742,STIMY,10,0,0
10743,STING,6,2773263,1
10744,STINK,9,872742,0
10745,STINT,5,855795,0
10746,STIPA,7,35952,0
10747,STIPE,7,189957,0
10748,STIRE,5,0,0
10749,STIRK,9,13276,0
10750,STIRP,7,0,0
10751,STIRS,5,426699,0
10752,STIVE,8,0,0
10753,STIVY,11,0,0
10754,STOAE,5,0,0
10755,STOAI,5,0,0
10756,STOAS,5,0,0
10757,STOAT,5,49468,0
10758,STOBS,7,0,0
10759,STOCK,11,176295589,1
10760,STOEP,7,0,0
10761,STOGY,9,0,0
10762,STOIC,7,272080,0
10763,STOIT,5,0,0
10764,STOKE,9,2552684,1
10765,STOLE,5,2814273,1
10766,STOLN,5,0,0
10767,STOMA,7,122408,0
10768,STOMP,9,1168038,0
10769,STOND,6,13934,0
10770,STONE,5,42494931,1
10771,STONG,6,88745,0
10772,STONK,9,0,0
10773,STONN,5,0,0
10774,STONY,8,1907651,1
10775,STOOD,6,11116275,1
10776,STOOK,9,0,0
10777,STOOL,5,3031945,1
10778,STOOP,7,360440,0
10779,STOOR,5,0,0
10780,STOPE,7,18912,0
10781,STOPS,7,9118589,1
10782,STOPT,7,20275,0
10783,STORE,5,291308910,1
10784,STORK,9,728360,0
10785,STORM,7,22242164,1
10786,STORY,8,138433809,1
10787,STOSS,5,0,0
10788,STOTS,5,0,0
10789,STOTT,5,438727,0
10790,STOUN,5,0,0
10791,STOUP,7,0,0
10792,STOUR,5,149756,0
10793,STOUT,5,1939514,1
10794,STOVE,8,3914849,1
10795,STOWN,8,0,0
10796,STOWP,10,0,0
10797,STOWS,8,29544,0
10798,STRAD,6,30021,0
10799,STRAE,5,0,0
10800,STRAG,6,0,0
10801,STRAK,9,0,0
10802,STRAP,7,11414669,1
10803,STRAW,8,3958211,1
10804,STRAY,8,1807545,1
10805,STREP,7,608154,0
10806,STREW,8,32385,0
10807,STRIA,5,40045,0
10808,STRIG,6,0,0
10809,STRIM,7,0,0
10810,STRIP,7,18711440,1
10811,STROP,7,63137,0
10812,STROW,8,0,0
10813,STROY,8,33541,0
10814,STRUM,7,216746,0
10815,STRUT,5,1271153,0
10816,STUBS,7,1076600,0
10817,STUCK,11,9120620,1
10818,STUDE,6,51128,0
10819,STUDS,6,3215366,1
10820,STUDY,9,152978354,1
10821,STUFF,11,81444510,1
10822,STULL,5,228078,0
10823,STULM,7,0,0
10824,STUMM,9,39724,0
10825,STUMP,9,1357079,0
10826,STUMS,7,0,0
10827,STUNG,6,404657,0
10828,STUNK,9,76458,0
10829,STUNS,5,161099,0
10830,STUNT,5,1754828,1
10831,STUPA,7,117550,0
10832,STUPE,7,0,0
10833,STURE,5,26313,0
10834,STURT,5,284766,0
10835,STYED,9,0,0
10836,STYES,8,31241,0
10837,STYLE,8,101024266,1
10838,STYLI,8,517320,0
10839,STYLO,8,105215,0
10840,STYME,10,0,0
10841,STYMY,13,0,0
10842,STYRE,8,0,0
10843,STYTE,8,0,0
10844,SUAVE,8,336960,0
10845,SUBAH,10,0,0
10846,SUBAS,7,0,0
10847,SUBBY,12,0,0
10848,SUBER,7,80439,0
10849,SUBHA,10,17689,0
10850,SUCCI,9,13224,0
10851,SUCKS,11,7743126,1
10852,SUCKY,14,202236,0
10853,SUCRE,7,569392,0
10854,SUDDS,7,0,0
10855,SUDOR,6,0,0
10856,SUDSY,9,39819,0
10857,SUEDE,6,3941313,1
10858,SUENT,5,0,0
10859,SUERS,5,0,0
10860,SUETE,5,0,0
10861,SUETS,5,0,0
10862,SUETY,8,0,0
10863,SUGAN,6,0,0
10864,SUGAR,6,22450333,1
10865,SUGHS,9,0,0
10866,SUGOS,6,0,0
10867,SUHUR,8,0,0
10868,SUIDS,6,0,0
10869,SUING,6,816011,0
10870,SUINT,5,0,0
10871,SUITE,5,44829675,1
10872,SUITS,5,7986526,1
10873,SUJEE,12,0,0
10874,SUKHS,12,0,0
10875,SUKUK,13,13132,0
10876,SULCI,7,21352,0
10877,SULFA,8,81028,0
10878,SULFO,8,16910,0
10879,SULKS,9,24093,0
10880,SULKY,12,156355,0
10881,SULLY,8,458846,0
10882,SULPH,10,47919,0
10883,SULUS,5,0,0
10884,SUMAC,9,181045,0
10885,SUMIS,7,0,0
10886,SUMMA,9,545031,0
10887,SUMOS,7,18889,0
10888,SUMPH,12,0,0
10889,SUMPS,9,77965,0
10890,SUNIS,5,0,0
10891,SUNKS,9,0,0
10892,SUNNA,5,188874,0
10893,SUNNS,5,0,0
10894,SUNNY,8,9497382,1
10895,SUNUP,7,30047,0
10896,SUPER,7,66703287,1
10897,SUPES,7,60952,0
10898,SUPRA,7,4329457,1
10899,SURAH,8,323774,0
10900,SURAL,5,32482,0
10901,SURAS,5,28851,0
10902,SURAT,5,736651,0
10903,SURDS,6,0,0
10904,SURED,6,134046,0
10905,SURER,5,73497,0
10906,SURES,5,159115,0
10907,SURFS,8,141721,0
10908,SURFY,11,21936,0
10909,SURGE,6,5436623,1
10910,SURGY,9,0,0
10911,SURLY,8,372213,0
10912,SURRA,5,0,0
10913,SUSED,6,0,0
10914,SUSES,5,0,0
10915,SUSHI,8,3488691,1
10916,SUSUS,5,0,0
10917,SUTOR,5,47130,0
10918,SUTRA,5,1580071,1
10919,SUTTA,5,129787,0
10920,SWABS,10,322684,0
10921,SWACK,14,0,0
10922,SWADS,9,0,0
10923,SWAGE,9,36605,0
10924,SWAGS,9,137708,0
10925,SWAIL,8,15702,0
10926,SWAIN,8,779597,0
10927,SWALE,8,198985,0
10928,SWALY,11,0,0
10929,SWAMI,10,900023,0
10930,SWAMP,12,2575587,1
10931,SWAMY,13,109555,0
10932,SWANG,9,19816,0
10933,SWANK,12,695208,0
10934,SWANS,8,1063572,0
10935,SWAPS,10,1097437,0
10936,SWAPT,10,0,0
10937,SWARD,9,78801,0
10938,SWARE,8,57104,0
10939,SWARF,11,17705,0
10940,SWARM,10,1158175,0
10941,SWART,8,162262,0
10942,SWASH,11,265955,0
10943,SWATH,11,438339,0
10944,SWATS,8,33987,0
10945,SWAYL,11,0,0
10946,SWAYS,11,75398,0
10947,SWEAL,8,0,0
10948,SWEAR,8,3082372,1
10949,SWEAT,8,4551615,1
10950,SWEDE,9,373827,0
10951,SWEED,9,13739,0
10952,SWEEL,8,0,0
10953,SWEEP,10,3623863,1
10954,SWEER,8,0,0
10955,SWEES,8,0,0
10956,SWEET,8,32311923,1
10957,SWEIR,8,0,0
10958,SWELL,8,2213445,1
10959,SWELT,8,0,0
10960,SWEPT,10,2612095,1
10961,SWERF,11,0,0
10962,SWEYS,11,0,0
10963,SWIES,8,0,0
10964,SWIFT,11,5850031,1
10965,SWIGS,9,22572,0
10966,SWILE,8,0,0
10967,SWILL,8,92032,0
10968,SWIMS,10,391399,0
10969,SWINE,8,1578713,1
10970,SWING,9,12734467,1
10971,SWINK,12,60284,0
10972,SWIPE,10,524034,0
10973,SWIRE,8,100466,0
10974,SWIRL,8,1251090,0
10975,SWISH,11,949054,0
10976,SWISS,8,21324437,1
10977,SWITH,11,44669,0
10978,SWITS,8,0,0
10979,SWIVE,11,0,0
10980,SWIZZ,26,45863,0
10981,SWOBS,10,0,0
10982,SWOLE,8,0,0
10983,SWOLN,8,0,0
10984,SWONE,8,0,0
10985,SWOON,8,248694,0
10986,SWOOP,10,467481,0
10987,SWOPS,10,0,0
10988,SWOPT,10,0,0
10989,SWORD,9,8835685,1
10990,SWORE,8,663914,0
10991,SWORN,8,2332355,1
10992,SWOTS,8,0,0
10993,SWOUN,8,0,0
10994,SWUNG,9,867135,0
10995,SYBBE,12,0,0
10996,SYBIL,10,346919,0
10997,SYBOE,10,0,0
10998,SYBOW,13,0,0
10999,SYCEE,10,0,0
11000,SYCES,10,0,0
11001,SYCON,10,0,0
11002,SYENS,8,0,0
11003,SYKER,12,0,0
11004,SYKES,12,847255,0
11005,SYLIS,8,0,0
11006,SYLPH,13,44120,0
11007,SYLVA,11,156204,0
11008,SYMAR,10,0,0
11009,SYNCH,13,603920,0
11010,SYNCS,10,125756,0
11011,SYNDS,9,0,0
11012,SYNED,9,0,0
11013,SYNES,8,16535,0
11014,SYNOD,9,1095269,0
11015,SYNTH,11,1697095,1
11016,SYPED,11,0,0
11017,SYPES,10,0,0
11018,SYPHS,13,0,0
11019,SYRAH,11,480410,0
11020,SYREN,8,55371,0
11021,SYRUP,10,3108136,1
11022,SYSOP,10,526687,0
11023,SYTHE,11,27462,0
11024,SYVER,11,0,0
11025,TAALS,5,0,0
11026,TAATA,5,0,0
11027,TABBY,12,504455,0
11028,TABER,7,342966,0
11029,TABES,7,0,0
11030,TABID,8,77335,0
11031,TABIS,7,0,0
11032,TABLA,7,420412,0
11033,TABLE,7,165341452,1
11034,TABOO,7,3079923,1
11035,TABOR,7,834301,0
11036,TABUN,7,25447,0
11037,TABUS,7,66004,0
11038,TACAN,7,31613,0
11039,TACES,7,0,0
11040,TACET,7,0,0
11041,TACHE,10,50780,0
11042,TACHO,10,165560,0
11043,TACHS,10,17611,0
11044,TACIT,7,594255,0
11045,TACKS,11,340393,0
11046,TACKY,14,519106,0
11047,TACOS,7,512088,0
11048,TACTS,7,34801,0
11049,TAELS,5,0,0
11050,TAFFY,14,411033,0
11051,TAFIA,8,0,0
11052,TAGGY,10,0,0
11053,TAGMA,8,0,0
11054,TAHAS,8,0,0
11055,TAHOU,8,0,0
11056,TAHRS,8,0,0
11057,TAIGA,6,209181,0
11058,TAIGS,6,0,0
11059,TAIKO,9,158469,0
11060,TAILS,5,2287798,1
11061,TAINS,5,158156,0
11062,TAINT,5,375008,0
11063,TAIRA,5,63794,0
11064,TAISH,8,0,0
11065,TAITS,5,0,0
11066,TAJES,12,0,0
11067,TAKAS,9,0,0
11068,TAKEN,9,87019836,1
11069,TAKER,9,625940,0
11070,TAKES,9,57784233,1
11071,TAKHI,12,0,0
11072,TAKIN,9,377723,0
11073,TAKIS,9,57486,0
11074,TAKKY,16,0,0
11075,TALAK,9,0,0
11076,TALAQ,14,28949,0
11077,TALAR,5,34181,0
11078,TALAS,5,43491,0
11079,TALCS,7,0,0
11080,TALCY,10,0,0
11081,TALEA,5,0,0
11082,TALER,5,42377,0
11083,TALES,5,11222332,1
11084,TALKS,9,15484166,1
11085,TALKY,12,50436,0
11086,TALLS,5,43808,0
11087,TALLY,8,1812605,1
11088,TALMA,7,17793,0
11089,TALON,5,858061,0
11090,TALPA,7,48306,0
11091,TALUK,9,55706,0
11092,TALUS,5,155055,0
11093,TAMAL,7,23048,0
11094,TAMED,8,239956,0
11095,TAMER,7,355602,0
11096,TAMES,7,113169,0
11097,TAMIN,7,0,0
11098,TAMIS,7,0,0
11099,TAMMY,12,2025634,1
11100,TAMPS,9,29488,0
11101,TANAS,5,0,0
11102,TANGA,6,265576,0
11103,TANGI,6,30054,0
11104,TANGO,6,2727306,1
11105,TANGS,6,47230,0
11106,TANGY,9,333638,0
11107,TANHS,8,0,0
11108,TANKA,9,144512,0
11109,TANKS,9,8526525,1
11110,TANKY,12,0,0
11111,TANNA,5,63370,0
11112,TANSY,8,77016,0
11113,TANTI,5,62782,0
11114,TANTO,5,521483,0
11115,TANTY,8,0,0
11116,TAPAS,7,580527,0
11117,TAPED,8,1534342,1
11118,TAPEN,7,0,0
11119,TAPER,7,1294069,0
11120,TAPES,7,9719559,1
11121,TAPET,7,0,0
11122,TAPIR,7,86809,0
11123,TAPIS,7,118812,0
11124,TAPPA,9,31775,0
11125,TAPUS,7,0,0
11126,TARAS,5,146878,0
11127,TARDO,6,0,0
11128,TARDY,9,303140,0
11129,TARED,6,0,0
11130,TARES,5,71332,0
11131,TARGA,6,547379,0
11132,TARGE,6,37088,0
11133,TARNS,5,0,0
11134,TAROC,7,0,0
11135,TAROK,9,0,0
11136,TAROS,5,0,0
11137,TAROT,5,3561389,1
11138,TARPS,7,344956,0
11139,TARRE,5,0,0
11140,TARRY,8,243850,0
11141,TARSI,5,18846,0
11142,TARTS,5,706018,0
11143,TARTY,8,33708,0
11144,TASAR,5,16330,0
11145,TASED,6,0,0
11146,TASER,5,313105,0
11147,TASES,5,0,0
11148,TASKS,9,20273373,1
11149,TASSA,5,85450,0
11150,TASSE,5,133951,0
11151,TASSO,5,146716,0
11152,TASTE,5,17311343,1
11153,TASTY,8,3565676,1
11154,TATAR,5,317945,0
11155,TATER,5,200207,0
11156,TATES,5,170224,0
11157,TATHS,8,0,0
11158,TATIE,5,0,0
11159,TATOU,5,27138,0
11160,TATTS,5,37602,0
11161,TATTY,8,130077,0
11162,TATUS,5,54967,0
11163,TAUBE,7,84004,0
11164,TAULD,6,0,0
11165,TAUNT,5,295148,0
11166,TAUON,5,0,0
11167,TAUPE,7,668030,0
11168,TAUTS,5,0,0
11169,TAVAH,11,0,0
11170,TAVAS,8,0,0
11171,TAVER,8,0,0
11172,TAWAI,8,0,0
11173,TAWAS,8,153252,0
11174,TAWED,9,0,0
11175,TAWER,8,0,0
11176,TAWIE,8,0,0
11177,TAWNY,11,602308,0
11178,TAWSE,8,0,0
11179,TAWTS,8,0,0
11180,TAXED,13,1537786,1
11181,TAXER,12,0,0
11182,TAXES,12,33674672,1
11183,TAXIS,12,2034449,1
11184,TAXOL,12,164459,0
11185,TAXON,12,1333053,0
11186,TAXOR,12,0,0
11187,TAXUS,12,91941,0
11188,TAYRA,8,0,0
11189,TAZZA,23,35222,0
11190,TAZZE,23,0,0
11191,TEACH,10,19079783,1
11192,TEADE,6,0,0
11193,TEADS,6,0,0
11194,TEAED,6,0,0
11195,TEAKS,9,0,0
11196,TEALS,5,0,0
11197,TEAMS,7,34383288,1
11198,TEARS,5,9274206,1
11199,TEARY,8,137396,0
11200,TEASE,5,2019275,1
11201,TEATS,5,108388,0
11202,TEAZE,14,17751,0
11203,TECHS,10,1865665,1
11204,TECHY,13,181185,0
11205,TECTA,7,0,0
11206,TEDDY,10,5602073,1
11207,TEELS,5,0,0
11208,TEEMS,7,53560,0
11209,TEEND,6,14094,0
11210,TEENE,5,0,0
11211,TEENS,5,70859771,1
11212,TEENY,8,750932,0
11213,TEERS,5,47950,0
11214,TEETH,8,9769437,1
11215,TEFFS,11,0,0
11216,TEGGS,7,0,0
11217,TEGUA,6,0,0
11218,TEGUS,6,0,0
11219,TEHRS,8,0,0
11220,TEIID,6,0,0
11221,TEILS,5,17030,0
11222,TEIND,6,0,0
11223,TEINS,5,57999,0
11224,TELAE,5,0,0
11225,TELCO,7,1116242,0
11226,TELES,5,53095,0
11227,TELEX,12,916110,0
11228,TELIA,5,233234,0
11229,TELIC,7,71928,0
11230,TELLS,5,15534490,1
11231,TELLY,8,496040,0
11232,TELOI,5,0,0
11233,TELOS,5,223130,0
11234,TEMED,8,0,0
11235,TEMES,7,117408,0
11236,TEMPI,9,86775,0
11237,TEMPO,9,3372997,1
11238,TEMPS,9,2309859,1
11239,TEMPT,9,494586,0
11240,TEMSE,7,0,0
11241,TENCH,10,96238,0
11242,TENDS,6,4861901,1
11243,TENDU,6,0,0
11244,TENES,5,14470,0
11245,TENET,5,834143,0
11246,TENGE,6,418326,0
11247,TENIA,5,33152,0
11248,TENNE,5,14414,0
11249,TENNO,5,15372,0
11250,TENNY,8,44893,0
11251,TENON,5,198272,0
11252,TENOR,5,2361385,1
11253,TENSE,5,2320926,1
11254,TENTH,8,3317039,1
11255,TENTS,5,3850460,1
11256,TENTY,8,0,0
11257,TENUE,5,69334,0
11258,TEPAL,7,0,0
11259,TEPAS,7,0,0
11260,TEPEE,7,52048,0
11261,TEPID,8,220695,0
11262,TEPOY,10,0,0
11263,TERAI,5,72849,0
11264,TERAS,5,21504,0
11265,TERCE,7,0,0
11266,TEREK,9,26030,0
11267,TERES,5,54779,0
11268,TERFE,8,0,0
11269,TERFS,8,0,0
11270,TERGA,6,0,0
11271,TERMS,7,277705910,1
11272,TERNE,5,0,0
11273,TERNS,5,322293,0
11274,TERRA,5,3747696,1
11275,TERRY,8,13981773,1
11276,TERSE,5,287692,0
11277,TERTS,5,0,0
11278,TESLA,5,1134572,0
11279,TESTA,5,282061,0
11280,TESTE,5,126441,0
11281,TESTS,5,42336117,1
11282,TESTY,8,167487,0
11283,TETES,5,0,0
11284,TETHS,8,0,0
11285,TETRA,5,863969,0
11286,TETRI,5,0,0
11287,TEUCH,10,0,0
11288,TEUGH,9,0,0
11289,TEWED,9,0,0
11290,TEWEL,8,0,0
11291,TEWIT,8,0,0
11292,TEXAS,12,129399241,1
11293,TEXES,12,96227,0
11294,TEXTS,12,12095723,1
11295,THACK,14,0,0
11296,THAGI,9,0,0
11297,THAIM,10,0,0
11298,THALE,8,45218,0
11299,THALI,8,63177,0
11300,THANA,8,69505,0
11301,THANE,8,423334,0
11302,THANG,9,601478,0
11303,THANK,12,63234550,1
11304,THANS,8,0,0
11305,THANX,15,1979526,1
11306,THARM,10,0,0
11307,THARS,8,0,0
11308,THAWS,11,59505,0
11309,THAWY,14,0,0
11310,THEBE,10,21840,0
11311,THECA,10,24903,0
11312,THEED,9,16889,0
11313,THEEK,12,0,0
11314,THEES,8,49427,0
11315,THEFT,11,12744763,1
11316,THEGN,9,0,0
11317,THEIC,10,0,0
11318,THEIN,8,103438,0
11319,THEIR,8,782849411,1
11320,THELF,11,0,0
11321,THEMA,10,1061529,0
11322,THEME,10,37219937,1
11323,THENS,8,0,0
11324,THEOW,11,0,0
11325,THERE,8,701170205,1
11326,THERM,10,504374,0
11327,THESE,8,541003982,1
11328,THESP,10,0,0
11329,THETA,8,5070673,1
11330,THETE,8,0,0
11331,THEWS,11,0,0
11332,THEWY,14,0,0
11333,THICK,14,14030556,1
11334,THIEF,11,2970770,1
11335,THIGH,12,2171107,1
11336,THIGS,9,13587,0
11337,THILK,12,14441,0
11338,THILL,8,46026,0
11339,THINE,8,1332569,0
11340,THING,9,97451660,1
11341,THINK,12,217856550,1
11342,THINS,8,144657,0
11343,THIOL,8,184641,0
11344,THIRD,9,95489240,1
11345,THIRL,8,0,0
11346,THOFT,11,0,0
11347,THOLE,8,84997,0
11348,THOLI,8,0,0
11349,THONG,9,7747699,1
11350,THORN,8,1421673,1
11351,THORO,8,16869,0
11352,THORP,10,353392,0
11353,THOSE,8,270014141,1
11354,THOUS,8,81063,0
11355,THOWL,11,0,0
11356,THRAE,8,0,0
11357,THRAW,11,0,0
11358,THREE,8,223417394,1
11359,THREW,11,4410853,1
11360,THRID,9,52106,0
11361,THRIP,10,0,0
11362,THROB,10,212889,0
11363,THROE,8,0,0
11364,THROW,11,15751985,1
11365,THRUM,10,28106,0
11366,THUDS,9,22613,0
11367,THUGS,9,1343168,0
11368,THUJA,15,113212,0
11369,THUMB,12,7284386,1
11370,THUMP,12,456603,0
11371,THUNK,12,229475,0
11372,THURL,8,16621,0
11373,THUYA,11,17449,0
11374,THYME,13,1007823,0
11375,THYMI,13,0,0
11376,THYMY,16,0,0
11377,TIANS,5,13582,0
11378,TIARA,5,923335,0
11379,TIARS,5,0,0
11380,TIBIA,7,620778,0
11381,TICAL,7,229501,0
11382,TICCA,9,0,0
11383,TICED,8,15896,0
11384,TICES,7,122984,0
11385,TICHY,13,76707,0
11386,TICKS,11,1184410,0
11387,TICKY,14,38595,0
11388,TIDAL,6,2268649,1
11389,TIDDY,10,0,0
11390,TIDED,7,15272,0
11391,TIDES,6,1884762,1
11392,TIERS,5,892403,0
11393,TIFFS,11,69678,0
11394,TIFOS,8,0,0
11395,TIFTS,8,0,0
11396,TIGER,6,13763074,1
11397,TIGES,6,0,0
11398,TIGHT,9,17981854,1
11399,TIGON,6,18010,0
11400,TIKAS,9,0,0
11401,TIKES,9,696108,0
11402,TIKIS,9,19390,0
11403,TIKKA,13,176038,0
11404,TILAK,9,101823,0
11405,TILDE,6,344748,0
11406,TILED,6,861822,0
11407,TILER,5,59950,0
11408,TILES,5,5251527,1
11409,TILLS,5,100375,0
11410,TILLY,8,616707,0
11411,TILTH,8,48587,0
11412,TILTS,5,245809,0
11413,TIMBO,9,79418,0
11414,TIMED,8,2978189,1
11415,TIMER,7,7488669,1
11416,TIMES,7,202950880,1
11417,TIMID,8,657204,0
11418,TIMON,7,184883,0
11419,TIMPS,9,0,0
11420,TINAS,5,23544,0
11421,TINCT,7,39709,0
11422,TINDS,6,0,0
11423,TINEA,5,143689,0
11424,TINED,6,14541,0
11425,TINES,5,129756,0
11426,TINGE,6,224709,0
11427,TINGS,6,142437,0
11428,TINKS,9,30345,0
11429,TINNY,8,155192,0
11430,TINTS,5,217070,0
11431,TINTY,8,0,0
11432,TIPIS,7,32508,0
11433,TIPPY,12,117798,0
11434,TIPSY,10,279464,0
11435,TIRED,6,11158233,1
11436,TIRES,5,8007166,1
11437,TIRLS,5,17037,0
11438,TIROS,5,40539,0
11439,TIRRS,5,0,0
11440,TITAN,5,3974407,1
11441,TITCH,10,32945,0
11442,TITER,5,258055,0
11443,TITHE,8,359291,0
11444,TITIS,5,56684,0
11445,TITLE,5,196676017,1
11446,TITRE,5,683909,0
11447,TITTY,8,1023702,0
11448,TITUP,7,0,0
11449,TIYIN,8,0,0
11450,TIYNS,8,0,0
11451,TIZES,14,0,0
11452,TIZZY,26,70708,0
11453,TOADS,6,402717,0
11454,TOADY,9,63910,0
11455,TOAST,5,3262695,1
11456,TOAZE,14,0,0
11457,TOCKS,11,0,0
11458,TOCKY,14,0,0
11459,TOCOS,7,0,0
11460,TODAY,9,239271204,1
11461,TODDE,7,0,0
11462,TODDY,10,131875,0
11463,TOEAS,5,0,0
11464,TOFFS,11,65122,0
11465,TOFFY,14,0,0
11466,TOFTS,8,21528,0
11467,TOFUS,8,0,0
11468,TOGAE,6,0,0
11469,TOGAS,6,19316,0
11470,TOGED,7,0,0
11471,TOGES,6,0,0
11472,TOGUE,6,0,0
11473,TOHOS,8,0,0
11474,TOILE,5,473077,0
11475,TOILS,5,123054,0
11476,TOING,6,0,0
11477,TOISE,5,0,0
11478,TOITS,5,12716,0
11479,TOKAY,12,58704,0
11480,TOKED,10,0,0
11481,TOKEN,9,5672353,1
11482,TOKER,9,57530,0
11483,TOKES,9,14407,0
11484,TOKOS,9,0,0
11485,TOLAN,5,70288,0
11486,TOLAR,5,537047,0
11487,TOLAS,5,0,0
11488,TOLED,6,0,0
11489,TOLES,5,41244,0
11490,TOLLS,5,995273,0
11491,TOLLY,8,83633,0
11492,TOLTS,5,0,0
11493,TOLUS,5,0,0
11494,TOLYL,8,17223,0
11495,TOMAN,7,75616,0
11496,TOMBS,9,742507,0
11497,TOMES,7,222783,0
11498,TOMIA,7,0,0
11499,TOMMY,12,9327874,1
11500,TOMOS,7,68188,0
11501,TONAL,5,707113,0
11502,TONDI,6,0,0
11503,TONDO,6,26615,0
11504,TONED,6,943575,0
11505,TONER,5,10508427,1
11506,TONES,5,13373535,1
11507,TONEY,8,281449,0
11508,TONGA,6,4813052,1
11509,TONGS,6,531760,0
11510,TONIC,7,1393402,0
11511,TONKA,9,385134,0
11512,TONKS,9,149678,0
11513,TONNE,5,931552,0
11514,TONUS,5,33364,0
11515,TOOLS,5,185555874,1
